Action,Prefix,Two-letter ISO Country Code,Description,Country Subdivision
add,1276555,US,Directory Assistance,Usa
,,,,
add,1281555,US,Directory Assistance,Usa
,,,,
add,1301555,US,Directory Assistance,Usa
,,,,
add,1302555,US,Directory Assistance,Usa
,,,,
add,1303555,US,Directory Assistance,Usa
,,,,
add,1304555,US,Directory Assistance,Usa
,,,,
add,1305555,US,Directory Assistance,Usa
,,,,
add,1307555,US,Directory Assistance,Usa
,,,,
add,1308555,US,Directory Assistance,Usa
,,,,
add,1309555,US,Directory Assistance,Usa
,,,,
add,1310555,US,Directory Assistance,Usa
,,,,
add,1312555,US,Directory Assistance,Usa
,,,,
add,1313555,US,Directory Assistance,Usa
,,,,
add,1314555,US,Directory Assistance,Usa
,,,,
add,1315555,US,Directory Assistance,Usa
,,,,
add,1316555,US,Directory Assistance,Usa
,,,,
add,1317555,US,Directory Assistance,Usa
,,,,
add,1318555,US,Directory Assistance,Usa
,,,,
add,1319555,US,Directory Assistance,Usa
,,,,
add,1320555,US,Directory Assistance,Usa
,,,,
add,1321555,US,Directory Assistance,Usa
,,,,
add,1323555,US,Directory Assistance,Usa
,,,,
add,1325555,US,Directory Assistance,Usa
,,,,
add,1330555,US,Directory Assistance,Usa
,,,,
add,1331555,US,Directory Assistance,Usa
,,,,
add,1334555,US,Directory Assistance,Usa
,,,,
add,1336555,US,Directory Assistance,Usa
,,,,
add,1337555,US,Directory Assistance,Usa
,,,,
add,1339555,US,Directory Assistance,Usa
,,,,
add,1347555,US,Directory Assistance,Usa
,,,,
add,1351555,US,Directory Assistance,Usa
,,,,
add,1352555,US,Directory Assistance,Usa
,,,,
add,1360555,US,Directory Assistance,Usa
,,,,
add,1361555,US,Directory Assistance,Usa
,,,,
add,1386555,US,Directory Assistance,Usa
,,,,
add,1401555,US,Directory Assistance,Usa
,,,,
add,1402555,US,Directory Assistance,Usa
,,,,
add,1404555,US,Directory Assistance,Usa
,,,,
add,1405555,US,Directory Assistance,Usa
,,,,
add,1406555,US,Directory Assistance,Usa
,,,,
add,1407555,US,Directory Assistance,Usa
,,,,
add,1408555,US,Directory Assistance,Usa
,,,,
add,1409555,US,Directory Assistance,Usa
,,,,
add,1410555,US,Directory Assistance,Usa
,,,,
add,1412555,US,Directory Assistance,Usa
,,,,
add,1413555,US,Directory Assistance,Usa
,,,,
add,1414555,US,Directory Assistance,Usa
,,,,
add,1415555,US,Directory Assistance,Usa
,,,,
add,1417555,US,Directory Assistance,Usa
,,,,
add,1419555,US,Directory Assistance,Usa
,,,,
add,1423555,US,Directory Assistance,Usa
,,,,
add,1424555,US,Directory Assistance,Usa
,,,,
add,1425555,US,Directory Assistance,Usa
,,,,
add,1430555,US,Directory Assistance,Usa
,,,,
add,1432555,US,Directory Assistance,Usa
,,,,
add,1434555,US,Directory Assistance,Usa
,,,,
add,1435555,US,Directory Assistance,Usa
,,,,
add,1440555,US,Directory Assistance,Usa
,,,,
add,1443555,US,Directory Assistance,Usa
,,,,
add,1469555,US,Directory Assistance,Usa
,,,,
add,1470555,US,Directory Assistance,Usa
,,,,
add,1475555,US,Directory Assistance,Usa
,,,,
add,1478555,US,Directory Assistance,Usa
,,,,
add,1479555,US,Directory Assistance,Usa
,,,,
add,1480555,US,Directory Assistance,Usa
,,,,
add,1484555,US,Directory Assistance,Usa
,,,,
add,1500555,US,Directory Assistance,Usa
,,,,
add,1501555,US,Directory Assistance,Usa
,,,,
add,1502555,US,Directory Assistance,Usa
,,,,
add,1503555,US,Directory Assistance,Usa
,,,,
add,1504555,US,Directory Assistance,Usa
,,,,
add,1505555,US,Directory Assistance,Usa
,,,,
add,1507555,US,Directory Assistance,Usa
,,,,
add,1508555,US,Directory Assistance,Usa
,,,,
add,1509555,US,Directory Assistance,Usa
,,,,
add,1510555,US,Directory Assistance,Usa
,,,,
add,1512555,US,Directory Assistance,Usa
,,,,
add,1513555,US,Directory Assistance,Usa
,,,,
add,1515555,US,Directory Assistance,Usa
,,,,
add,1516555,US,Directory Assistance,Usa
,,,,
add,1517555,US,Directory Assistance,Usa
,,,,
add,1518555,US,Directory Assistance,Usa
,,,,
add,1520555,US,Directory Assistance,Usa
,,,,
add,1530555,US,Directory Assistance,Usa
,,,,
add,1540555,US,Directory Assistance,Usa
,,,,
add,1541555,US,Directory Assistance,Usa
,,,,
add,1551555,US,Directory Assistance,Usa
,,,,
add,1559555,US,Directory Assistance,Usa
,,,,
add,1561555,US,Directory Assistance,Usa
,,,,
add,1562555,US,Directory Assistance,Usa
,,,,
add,1563555,US,Directory Assistance,Usa
,,,,
add,1564555,US,Directory Assistance,Usa
,,,,
add,1567555,US,Directory Assistance,Usa
,,,,
add,1570555,US,Directory Assistance,Usa
,,,,
add,1571555,US,Directory Assistance,Usa
,,,,
add,1573555,US,Directory Assistance,Usa
,,,,
add,1574555,US,Directory Assistance,Usa
,,,,
add,1575555,US,Directory Assistance,Usa
,,,,
add,1580555,US,Directory Assistance,Usa
,,,,
add,1585555,US,Directory Assistance,Usa
,,,,
add,1586555,US,Directory Assistance,Usa
,,,,
add,1601555,US,Directory Assistance,Usa
,,,,
add,1602555,US,Directory Assistance,Usa
,,,,
add,1603555,US,Directory Assistance,Usa
,,,,
add,1605555,US,Directory Assistance,Usa
,,,,
add,1606555,US,Directory Assistance,Usa
,,,,
add,1607555,US,Directory Assistance,Usa
,,,,
add,1608555,US,Directory Assistance,Usa
,,,,
add,1609555,US,Directory Assistance,Usa
,,,,
add,1610555,US,Directory Assistance,Usa
,,,,
add,1612555,US,Directory Assistance,Usa
,,,,
add,1614555,US,Directory Assistance,Usa
,,,,
add,1615555,US,Directory Assistance,Usa
,,,,
add,1616555,US,Directory Assistance,Usa
,,,,
add,1617555,US,Directory Assistance,Usa
,,,,
add,1618555,US,Directory Assistance,Usa
,,,,
add,1619555,US,Directory Assistance,Usa
,,,,
add,1620555,US,Directory Assistance,Usa
,,,,
add,1623555,US,Directory Assistance,Usa
,,,,
add,1626555,US,Directory Assistance,Usa
,,,,
add,1630555,US,Directory Assistance,Usa
,,,,
add,1631555,US,Directory Assistance,Usa
,,,,
add,1636555,US,Directory Assistance,Usa
,,,,
add,1641555,US,Directory Assistance,Usa
,,,,
add,1646555,US,Directory Assistance,Usa
,,,,
add,1650555,US,Directory Assistance,Usa
,,,,
add,1651555,US,Directory Assistance,Usa
,,,,
add,1660555,US,Directory Assistance,Usa
,,,,
add,1661555,US,Directory Assistance,Usa
,,,,
add,1662555,US,Directory Assistance,Usa
,,,,
add,1678555,US,Directory Assistance,Usa
,,,,
add,1682555,US,Directory Assistance,Usa
,,,,
add,1701555,US,Directory Assistance,Usa
,,,,
add,1702555,US,Directory Assistance,Usa
,,,,
add,1703555,US,Directory Assistance,Usa
,,,,
add,1704555,US,Directory Assistance,Usa
,,,,
add,1706555,US,Directory Assistance,Usa
,,,,
add,1707555,US,Directory Assistance,Usa
,,,,
add,1708555,US,Directory Assistance,Usa
,,,,
add,1710555,US,Directory Assistance,Usa
,,,,
add,1712555,US,Directory Assistance,Usa
,,,,
add,1713555,US,Directory Assistance,Usa
,,,,
add,1714555,US,Directory Assistance,Usa
,,,,
add,1715555,US,Directory Assistance,Usa
,,,,
add,1716555,US,Directory Assistance,Usa
,,,,
add,1717555,US,Directory Assistance,Usa
,,,,
add,1718555,US,Directory Assistance,Usa
,,,,
add,1719555,US,Directory Assistance,Usa
,,,,
add,1720555,US,Directory Assistance,Usa
,,,,
add,1724555,US,Directory Assistance,Usa
,,,,
add,1727555,US,Directory Assistance,Usa
,,,,
add,1731555,US,Directory Assistance,Usa
,,,,
add,1732555,US,Directory Assistance,Usa
,,,,
add,1734555,US,Directory Assistance,Usa
,,,,
add,1740555,US,Directory Assistance,Usa
,,,,
add,1754555,US,Directory Assistance,Usa
,,,,
add,1757555,US,Directory Assistance,Usa
,,,,
add,1760555,US,Directory Assistance,Usa
,,,,
add,1762555,US,Directory Assistance,Usa
,,,,
add,1763555,US,Directory Assistance,Usa
,,,,
add,1765555,US,Directory Assistance,Usa
,,,,
add,1769555,US,Directory Assistance,Usa
,,,,
add,1770555,US,Directory Assistance,Usa
,,,,
add,1772555,US,Directory Assistance,Usa
,,,,
add,1773555,US,Directory Assistance,Usa
,,,,
add,1774555,US,Directory Assistance,Usa
,,,,
add,1775555,US,Directory Assistance,Usa
,,,,
add,1779555,US,Directory Assistance,Usa
,,,,
add,1781555,US,Directory Assistance,Usa
,,,,
add,1785555,US,Directory Assistance,Usa
,,,,
add,1786555,US,Directory Assistance,Usa
,,,,
add,1801555,US,Directory Assistance,Usa
,,,,
add,1802555,US,Directory Assistance,Usa
,,,,
add,1803555,US,Directory Assistance,Usa
,,,,
add,1804555,US,Directory Assistance,Usa
,,,,
add,1805555,US,Directory Assistance,Usa
,,,,
add,1806555,US,Directory Assistance,Usa
,,,,
add,1808555,US,Directory Assistance,Usa
,,,,
add,1810555,US,Directory Assistance,Usa
,,,,
add,1812555,US,Directory Assistance,Usa
,,,,
add,1813555,US,Directory Assistance,Usa
,,,,
add,1814555,US,Directory Assistance,Usa
,,,,
add,1815555,US,Directory Assistance,Usa
,,,,
add,1816555,US,Directory Assistance,Usa
,,,,
add,1817555,US,Directory Assistance,Usa
,,,,
add,1818555,US,Directory Assistance,Usa
,,,,
add,1828555,US,Directory Assistance,Usa
,,,,
add,1830555,US,Directory Assistance,Usa
,,,,
add,1831555,US,Directory Assistance,Usa
,,,,
add,1832555,US,Directory Assistance,Usa
,,,,
add,1843555,US,Directory Assistance,Usa
,,,,
add,1845555,US,Directory Assistance,Usa
,,,,
add,1847555,US,Directory Assistance,Usa
,,,,
add,1848555,US,Directory Assistance,Usa
,,,,
add,1850555,US,Directory Assistance,Usa
,,,,
add,1856555,US,Directory Assistance,Usa
,,,,
add,1857555,US,Directory Assistance,Usa
,,,,
add,1858555,US,Directory Assistance,Usa
,,,,
add,1859555,US,Directory Assistance,Usa
,,,,
add,1860555,US,Directory Assistance,Usa
,,,,
add,1862555,US,Directory Assistance,Usa
,,,,
add,1863555,US,Directory Assistance,Usa
,,,,
add,1864555,US,Directory Assistance,Usa
,,,,
add,1865555,US,Directory Assistance,Usa
,,,,
add,1870555,US,Directory Assistance,Usa
,,,,
add,1901555,US,Directory Assistance,Usa
,,,,
add,1903555,US,Directory Assistance,Usa
,,,,
add,1904555,US,Directory Assistance,Usa
,,,,
add,1906555,US,Directory Assistance,Usa
,,,,
add,1907555,US,Directory Assistance,Usa
,,,,
add,1908555,US,Directory Assistance,Usa
,,,,
add,1909555,US,Directory Assistance,Usa
,,,,
add,1910555,US,Directory Assistance,Usa
,,,,
add,1912555,US,Directory Assistance,Usa
,,,,
add,1913555,US,Directory Assistance,Usa
,,,,
add,1914555,US,Directory Assistance,Usa
,,,,
add,1915555,US,Directory Assistance,Usa
,,,,
add,1916555,US,Directory Assistance,Usa
,,,,
add,1917555,US,Directory Assistance,Usa
,,,,
add,1918555,US,Directory Assistance,Usa
,,,,
add,1919555,US,Directory Assistance,Usa
,,,,
add,1920555,US,Directory Assistance,Usa
,,,,
add,1925555,US,Directory Assistance,Usa
,,,,
add,1928555,US,Directory Assistance,Usa
,,,,
add,1931555,US,Directory Assistance,Usa
,,,,
add,1936555,US,Directory Assistance,Usa
,,,,
add,1937555,US,Directory Assistance,Usa
,,,,
add,1940555,US,Directory Assistance,Usa
,,,,
add,1941555,US,Directory Assistance,Usa
,,,,
add,1947555,US,Directory Assistance,Usa
,,,,
add,1949555,US,Directory Assistance,Usa
,,,,
add,1951555,US,Directory Assistance,Usa
,,,,
add,1952555,US,Directory Assistance,Usa
,,,,
add,1954555,US,Directory Assistance,Usa
,,,,
add,1956555,US,Directory Assistance,Usa
,,,,
add,1970555,US,Directory Assistance,Usa
,,,,
add,1971555,US,Directory Assistance,Usa
,,,,
add,1972555,US,Directory Assistance,Usa
,,,,
add,1973555,US,Directory Assistance,Usa
,,,,
add,1978555,US,Directory Assistance,Usa
,,,,
add,1979555,US,Directory Assistance,Usa
,,,,
add,1980555,US,Directory Assistance,Usa
,,,,
add,1984555,US,Directory Assistance,Usa
,,,,
add,1985555,US,Directory Assistance,Usa
,,,,
add,1989555,US,Directory Assistance,Usa
,,,,
add,1907,US,Lata 832 Alaska,Usa
,,,,
add,1808,US,Lata 834 Hawaii,Usa
,,,,
add,1800,US,North America 8xx Term.,Usa
,,,,
add,1844,US,North America 8xx Term.,Usa
,,,,
add,1855,US,North America 8xx Term.,Usa
,,,,
add,1866,US,North America 8xx Term.,Usa
,,,,
add,1877,US,North America 8xx Term.,Usa
,,,,
add,1880,US,North America 8xx Term.,Usa
,,,,
add,1883,US,North America 8xx Term.,Usa
,,,,
add,1888,US,North America 8xx Term.,Usa
,,,,
add,1,US,Other,Usa
,,,,
add,99893,UZ,Coscom Mobile,Uzbekistan
,,,,
add,99894,UZ,Coscom Mobile,Uzbekistan
,,,,
add,9989,UZ,Mobile,Uzbekistan
,,,,
add,998,UZ,Other,Uzbekistan
,,,,
add,998711,UZ,Tashkent,Uzbekistan
,,,,
add,998712,UZ,Tashkent,Uzbekistan
,,,,
add,99890,UZ,Unitel Mobile,Uzbekistan
,,,,
add,99891,UZ,Unitel Mobile,Uzbekistan
,,,,
add,678,VU,All Country,Vanuatu
,,,,
add,58412,VE,Digitel Mobile,Venezuela
,,,,
add,58417,VE,Digitel Mobile,Venezuela
,,,,
add,58415,VE,Mobile,Venezuela
,,,,
add,58418,VE,Mobile,Venezuela
,,,,
add,58416,VE,Movilnet Mobile,Venezuela
,,,,
add,58426,VE,Movilnet Mobile,Venezuela
,,,,
add,58414,VE,Movistar Mobile,Venezuela
,,,,
add,58424,VE,Movistar Mobile,Venezuela
,,,,
add,58,VE,Other,Venezuela
,,,,
add,58212200,VE,Other Off Net,Venezuela
,,,,
add,58212210,VE,Other Off Net,Venezuela
,,,,
add,58212211,VE,Other Off Net,Venezuela
,,,,
add,58212212,VE,Other Off Net,Venezuela
,,,,
add,58212213,VE,Other Off Net,Venezuela
,,,,
add,58212214,VE,Other Off Net,Venezuela
,,,,
add,58212215,VE,Other Off Net,Venezuela
,,,,
add,58212216,VE,Other Off Net,Venezuela
,,,,
add,58212217,VE,Other Off Net,Venezuela
,,,,
add,58212219,VE,Other Off Net,Venezuela
,,,,
add,58212225,VE,Other Off Net,Venezuela
,,,,
add,58212227,VE,Other Off Net,Venezuela
,,,,
add,58212229,VE,Other Off Net,Venezuela
,,,,
add,58212300,VE,Other Off Net,Venezuela
,,,,
add,58212307,VE,Other Off Net,Venezuela
,,,,
add,58212308,VE,Other Off Net,Venezuela
,,,,
add,58212309,VE,Other Off Net,Venezuela
,,,,
add,5821231,VE,Other Off Net,Venezuela
,,,,
add,58212320,VE,Other Off Net,Venezuela
,,,,
add,58212324,VE,Other Off Net,Venezuela
,,,,
add,58212325,VE,Other Off Net,Venezuela
,,,,
add,58212326,VE,Other Off Net,Venezuela
,,,,
add,58212327,VE,Other Off Net,Venezuela
,,,,
add,58212329,VE,Other Off Net,Venezuela
,,,,
add,58212335,VE,Other Off Net,Venezuela
,,,,
add,58212400,VE,Other Off Net,Venezuela
,,,,
add,58212414,VE,Other Off Net,Venezuela
,,,,
add,58212415,VE,Other Off Net,Venezuela
,,,,
add,58212416,VE,Other Off Net,Venezuela
,,,,
add,58212417,VE,Other Off Net,Venezuela
,,,,
add,58212418,VE,Other Off Net,Venezuela
,,,,
add,58212419,VE,Other Off Net,Venezuela
,,,,
add,58212421,VE,Other Off Net,Venezuela
,,,,
add,58212424,VE,Other Off Net,Venezuela
,,,,
add,58212425,VE,Other Off Net,Venezuela
,,,,
add,58212427,VE,Other Off Net,Venezuela
,,,,
add,58212428,VE,Other Off Net,Venezuela
,,,,
add,58212429,VE,Other Off Net,Venezuela
,,,,
add,58212435,VE,Other Off Net,Venezuela
,,,,
add,58212514,VE,Other Off Net,Venezuela
,,,,
add,58212515,VE,Other Off Net,Venezuela
,,,,
add,58212516,VE,Other Off Net,Venezuela
,,,,
add,58212517,VE,Other Off Net,Venezuela
,,,,
add,58212518,VE,Other Off Net,Venezuela
,,,,
add,58212519,VE,Other Off Net,Venezuela
,,,,
add,58212524,VE,Other Off Net,Venezuela
,,,,
add,58212525,VE,Other Off Net,Venezuela
,,,,
add,58212526,VE,Other Off Net,Venezuela
,,,,
add,58212527,VE,Other Off Net,Venezuela
,,,,
add,58212528,VE,Other Off Net,Venezuela
,,,,
add,58212529,VE,Other Off Net,Venezuela
,,,,
add,58212600,VE,Other Off Net,Venezuela
,,,,
add,58212610,VE,Other Off Net,Venezuela
,,,,
add,58212613,VE,Other Off Net,Venezuela
,,,,
add,58212614,VE,Other Off Net,Venezuela
,,,,
add,58212615,VE,Other Off Net,Venezuela
,,,,
add,58212618,VE,Other Off Net,Venezuela
,,,,
add,58212619,VE,Other Off Net,Venezuela
,,,,
add,58212620,VE,Other Off Net,Venezuela
,,,,
add,58212621,VE,Other Off Net,Venezuela
,,,,
add,58212624,VE,Other Off Net,Venezuela
,,,,
add,58212625,VE,Other Off Net,Venezuela
,,,,
add,58212626,VE,Other Off Net,Venezuela
,,,,
add,58212627,VE,Other Off Net,Venezuela
,,,,
add,58212628,VE,Other Off Net,Venezuela
,,,,
add,58212629,VE,Other Off Net,Venezuela
,,,,
add,58212630,VE,Other Off Net,Venezuela
,,,,
add,58212635,VE,Other Off Net,Venezuela
,,,,
add,58212643,VE,Other Off Net,Venezuela
,,,,
add,58212644,VE,Other Off Net,Venezuela
,,,,
add,58212645,VE,Other Off Net,Venezuela
,,,,
add,58212646,VE,Other Off Net,Venezuela
,,,,
add,58212647,VE,Other Off Net,Venezuela
,,,,
add,58212648,VE,Other Off Net,Venezuela
,,,,
add,58212649,VE,Other Off Net,Venezuela
,,,,
add,5821265,VE,Other Off Net,Venezuela
,,,,
add,58212688,VE,Other Off Net,Venezuela
,,,,
add,58212700,VE,Other Off Net,Venezuela
,,,,
add,58212710,VE,Other Off Net,Venezuela
,,,,
add,58212714,VE,Other Off Net,Venezuela
,,,,
add,58212715,VE,Other Off Net,Venezuela
,,,,
add,58212716,VE,Other Off Net,Venezuela
,,,,
add,58212717,VE,Other Off Net,Venezuela
,,,,
add,58212718,VE,Other Off Net,Venezuela
,,,,
add,58212719,VE,Other Off Net,Venezuela
,,,,
add,5821272,VE,Other Off Net,Venezuela
,,,,
add,58212735,VE,Other Off Net,Venezuela
,,,,
add,58212740,VE,Other Off Net,Venezuela
,,,,
add,58212750,VE,Other Off Net,Venezuela
,,,,
add,58212770,VE,Other Off Net,Venezuela
,,,,
add,58212771,VE,Other Off Net,Venezuela
,,,,
add,58212772,VE,Other Off Net,Venezuela
,,,,
add,58212814,VE,Other Off Net,Venezuela
,,,,
add,58212815,VE,Other Off Net,Venezuela
,,,,
add,58212816,VE,Other Off Net,Venezuela
,,,,
add,58212817,VE,Other Off Net,Venezuela
,,,,
add,58212818,VE,Other Off Net,Venezuela
,,,,
add,58212819,VE,Other Off Net,Venezuela
,,,,
add,5821282,VE,Other Off Net,Venezuela
,,,,
add,58212845,VE,Other Off Net,Venezuela
,,,,
add,58212914,VE,Other Off Net,Venezuela
,,,,
add,58212915,VE,Other Off Net,Venezuela
,,,,
add,58212917,VE,Other Off Net,Venezuela
,,,,
add,58212918,VE,Other Off Net,Venezuela
,,,,
add,58212919,VE,Other Off Net,Venezuela
,,,,
add,58212920,VE,Other Off Net,Venezuela
,,,,
add,58212935,VE,Other Off Net,Venezuela
,,,,
add,58234481,VE,Other Off Net,Venezuela
,,,,
add,58234482,VE,Other Off Net,Venezuela
,,,,
add,58234500,VE,Other Off Net,Venezuela
,,,,
add,58234514,VE,Other Off Net,Venezuela
,,,,
add,58234515,VE,Other Off Net,Venezuela
,,,,
add,58234681,VE,Other Off Net,Venezuela
,,,,
add,58234682,VE,Other Off Net,Venezuela
,,,,
add,58234770,VE,Other Off Net,Venezuela
,,,,
add,58234771,VE,Other Off Net,Venezuela
,,,,
add,58234772,VE,Other Off Net,Venezuela
,,,,
add,58235351,VE,Other Off Net,Venezuela
,,,,
add,58235352,VE,Other Off Net,Venezuela
,,,,
add,58235414,VE,Other Off Net,Venezuela
,,,,
add,58235500,VE,Other Off Net,Venezuela
,,,,
add,58235514,VE,Other Off Net,Venezuela
,,,,
add,58235515,VE,Other Off Net,Venezuela
,,,,
add,58235651,VE,Other Off Net,Venezuela
,,,,
add,58235652,VE,Other Off Net,Venezuela
,,,,
add,58235741,VE,Other Off Net,Venezuela
,,,,
add,58235742,VE,Other Off Net,Venezuela
,,,,
add,58235773,VE,Other Off Net,Venezuela
,,,,
add,58237231,VE,Other Off Net,Venezuela
,,,,
add,58237241,VE,Other Off Net,Venezuela
,,,,
add,58237311,VE,Other Off Net,Venezuela
,,,,
add,58237321,VE,Other Off Net,Venezuela
,,,,
add,58237400,VE,Other Off Net,Venezuela
,,,,
add,58237411,VE,Other Off Net,Venezuela
,,,,
add,58237414,VE,Other Off Net,Venezuela
,,,,
add,58237421,VE,Other Off Net,Venezuela
,,,,
add,58237511,VE,Other Off Net,Venezuela
,,,,
add,58237521,VE,Other Off Net,Venezuela
,,,,
add,58238231,VE,Other Off Net,Venezuela
,,,,
add,58238232,VE,Other Off Net,Venezuela
,,,,
add,58238414,VE,Other Off Net,Venezuela
,,,,
add,58238471,VE,Other Off Net,Venezuela
,,,,
add,58238472,VE,Other Off Net,Venezuela
,,,,
add,58238500,VE,Other Off Net,Venezuela
,,,,
add,58238514,VE,Other Off Net,Venezuela
,,,,
add,58238515,VE,Other Off Net,Venezuela
,,,,
add,58238541,VE,Other Off Net,Venezuela
,,,,
add,58238542,VE,Other Off Net,Venezuela
,,,,
add,58238651,VE,Other Off Net,Venezuela
,,,,
add,58238652,VE,Other Off Net,Venezuela
,,,,
add,58238773,VE,Other Off Net,Venezuela
,,,,
add,58239391,VE,Other Off Net,Venezuela
,,,,
add,58239392,VE,Other Off Net,Venezuela
,,,,
add,58239400,VE,Other Off Net,Venezuela
,,,,
add,58239414,VE,Other Off Net,Venezuela
,,,,
add,58239415,VE,Other Off Net,Venezuela
,,,,
add,58239500,VE,Other Off Net,Venezuela
,,,,
add,58239514,VE,Other Off Net,Venezuela
,,,,
add,58239515,VE,Other Off Net,Venezuela
,,,,
add,58239516,VE,Other Off Net,Venezuela
,,,,
add,58239600,VE,Other Off Net,Venezuela
,,,,
add,58239635,VE,Other Off Net,Venezuela
,,,,
add,58239688,VE,Other Off Net,Venezuela
,,,,
add,58239770,VE,Other Off Net,Venezuela
,,,,
add,58239935,VE,Other Off Net,Venezuela
,,,,
add,58240400,VE,Other Off Net,Venezuela
,,,,
add,58240414,VE,Other Off Net,Venezuela
,,,,
add,58240415,VE,Other Off Net,Venezuela
,,,,
add,58240416,VE,Other Off Net,Venezuela
,,,,
add,58240417,VE,Other Off Net,Venezuela
,,,,
add,58240419,VE,Other Off Net,Venezuela
,,,,
add,58240701,VE,Other Off Net,Venezuela
,,,,
add,58240702,VE,Other Off Net,Venezuela
,,,,
add,58240703,VE,Other Off Net,Venezuela
,,,,
add,58241200,VE,Other Off Net,Venezuela
,,,,
add,58241300,VE,Other Off Net,Venezuela
,,,,
add,58241335,VE,Other Off Net,Venezuela
,,,,
add,58241412,VE,Other Off Net,Venezuela
,,,,
add,58241414,VE,Other Off Net,Venezuela
,,,,
add,58241415,VE,Other Off Net,Venezuela
,,,,
add,58241416,VE,Other Off Net,Venezuela
,,,,
add,58241417,VE,Other Off Net,Venezuela
,,,,
add,58241435,VE,Other Off Net,Venezuela
,,,,
add,58241451,VE,Other Off Net,Venezuela
,,,,
add,58241452,VE,Other Off Net,Venezuela
,,,,
add,58241513,VE,Other Off Net,Venezuela
,,,,
add,58241514,VE,Other Off Net,Venezuela
,,,,
add,58241515,VE,Other Off Net,Venezuela
,,,,
add,58241516,VE,Other Off Net,Venezuela
,,,,
add,58241600,VE,Other Off Net,Venezuela
,,,,
add,58241613,VE,Other Off Net,Venezuela
,,,,
add,58241614,VE,Other Off Net,Venezuela
,,,,
add,58241615,VE,Other Off Net,Venezuela
,,,,
add,58241616,VE,Other Off Net,Venezuela
,,,,
add,58241617,VE,Other Off Net,Venezuela
,,,,
add,58241618,VE,Other Off Net,Venezuela
,,,,
add,58241619,VE,Other Off Net,Venezuela
,,,,
add,58241635,VE,Other Off Net,Venezuela
,,,,
add,58241688,VE,Other Off Net,Venezuela
,,,,
add,58241700,VE,Other Off Net,Venezuela
,,,,
add,58241714,VE,Other Off Net,Venezuela
,,,,
add,58241774,VE,Other Off Net,Venezuela
,,,,
add,58241775,VE,Other Off Net,Venezuela
,,,,
add,58241813,VE,Other Off Net,Venezuela
,,,,
add,58241814,VE,Other Off Net,Venezuela
,,,,
add,58241815,VE,Other Off Net,Venezuela
,,,,
add,58241816,VE,Other Off Net,Venezuela
,,,,
add,58241817,VE,Other Off Net,Venezuela
,,,,
add,58241921,VE,Other Off Net,Venezuela
,,,,
add,58241922,VE,Other Off Net,Venezuela
,,,,
add,58241935,VE,Other Off Net,Venezuela
,,,,
add,58242401,VE,Other Off Net,Venezuela
,,,,
add,58242414,VE,Other Off Net,Venezuela
,,,,
add,58242415,VE,Other Off Net,Venezuela
,,,,
add,58242416,VE,Other Off Net,Venezuela
,,,,
add,58242417,VE,Other Off Net,Venezuela
,,,,
add,58242421,VE,Other Off Net,Venezuela
,,,,
add,58242422,VE,Other Off Net,Venezuela
,,,,
add,58242500,VE,Other Off Net,Venezuela
,,,,
add,58242688,VE,Other Off Net,Venezuela
,,,,
add,58242780,VE,Other Off Net,Venezuela
,,,,
add,58243200,VE,Other Off Net,Venezuela
,,,,
add,58243201,VE,Other Off Net,Venezuela
,,,,
add,58243214,VE,Other Off Net,Venezuela
